Date,CodeIn,CodeOut,Rate
20000831,USD,HUF,293.4650797
20000831,USD,LTL,4.004603638
20000831,USD,LVL,0.610262744
20000831,USD,MTL,0.450595104
20000831,USD,PLN,4.385807321
20000831,USD,ROL,23000.22457
20000831,USD,SEK,9.449809117
20000831,USD,SIT,234.6611273
20000831,USD,SKK,47.86885246
20000831,USD,CHF,1.740175163
20000831,USD,ISK,81.06894229
20000831,USD,NOK,9.066359757
20000831,USD,TRL,653743.5437
20000831,USD,AUD,1.745677072
20000831,USD,CAD,1.47552212
20000831,USD,HKD,7.802604985
20000831,USD,KRW,1109.746238
20000831,USD,NZD,2.335616438
20000831,USD,SGD,1.722097462
20000831,USD,ZAR,6.975409836
20000830,USD,USD,1
20000830,USD,JPY,106.4092491
20000830,USD,BGN,2.184420249
20000830,USD,CYP,0.642507577
20000830,USD,CZK,39.68683354
20000830,USD,DKK,8.36794253
20000830,USD,EEK,17.56268942
20000830,USD,GBP,0.690088674
20000830,USD,HUF,293.220339
20000830,USD,LTL,4.007183747
20000830,USD,LVL,0.610057245
20000830,USD,MTL,0.450555618
20000830,USD,PLN,4.40285105
20000830,USD,ROL,22900.43776
20000830,USD,SEK,9.468514985
20000830,USD,SIT,234.5185767
20000830,USD,SKK,47.94028511
20000830,USD,CHF,1.737905489
20000830,USD,ISK,81.0865417
20000830,USD,NOK,9.059939387
20000830,USD,TRL,653860.1414
20000830,USD,AUD,1.751711752
20000830,USD,CAD,1.483892693
20000830,USD,HKD,7.811651139
20000830,USD,KRW,1110.236839
20000830,USD,NZD,2.345717813
20000830,USD,SGD,1.725782916
20000830,USD,ZAR,6.967336401
20000829,USD,USD,1
20000829,USD,JPY,106.4584495
20000829,USD,BGN,2.170886782
20000829,USD,CYP,0.638572225
20000829,USD,CZK,39.41996654
20000829,USD,DKK,8.317010597
20000829,USD,EEK,17.45298383
20000829,USD,GBP,0.684774122
20000829,USD,HUF,291.3329615
20000829,USD,LTL,4.002565533
20000829,USD,LVL,0.608365867
20000829,USD,MTL,0.448187395
20000829,USD,PLN,4.367540435
20000829,USD,ROL,22864.47295
20000829,USD,SEK,9.430563302
20000829,USD,SIT,231.5211378
20000829,USD,SKK,47.53262688
20000829,USD,CHF,1.723034021
20000829,USD,ISK,80.78081428
20000829,USD,NOK,9.003346347
20000829,USD,TRL,651089.7936
20000829,USD,AUD,1.749023982
20000829,USD,CAD,1.482208589
20000829,USD,HKD,7.803011712
20000829,USD,KRW,1110.585611
20000829,USD,NZD,2.325711099
20000829,USD,SGD,1.721918572
20000829,USD,ZAR,6.941996654
20000828,USD,USD,1
20000828,USD,JPY,106.4505385
20000828,USD,BGN,2.160874875
20000828,USD,CYP,0.635594538
20000828,USD,CZK,39.21727545
20000828,USD,DKK,8.278783169
20000828,USD,EEK,17.37159987
20000828,USD,GBP,0.679471522
20000828,USD,HUF,289.9855668
20000828,USD,LTL,4.001221272
20000828,USD,LVL,0.60686133
20000828,USD,MTL,0.446541579
20000828,USD,PLN,4.376929055
20000828,USD,ROL,22832.24159
20000828,USD,SEK,9.357166648
20000828,USD,SIT,231.8770956
20000828,USD,SKK,47.30098812
20000828,USD,CHF,1.713889197
20000828,USD,ISK,80.29310536
20000828,USD,NOK,8.964694127
20000828,USD,TRL,650223.1598
20000828,USD,AUD,1.746752526
20000828,USD,CAD,1.484512046
20000828,USD,HKD,7.800710558
20000828,USD,KRW,1111.912957
20000828,USD,NZD,2.291995115
20000828,USD,SGD,1.719218386
20000828,USD,ZAR,6.940823804
20000825,USD,USD,1
20000825,USD,JPY,107.0945571
20000825,USD,BGN,2.157521339
20000825,USD,CYP,0.634641392
20000825,USD,CZK,39.18856003
20000825,USD,DKK,8.267930385
20000825,USD,EEK,17.34464028
20000825,USD,GBP,0.678638732
20000825,USD,HUF,289.4690167
20000825,USD,LTL,3.999445738
20000825,USD,LVL,0.608247423
20000825,USD,MTL,0.44607028
20000825,USD,PLN,4.38421461
20000825,USD,ROL,22744.7068
20000825,USD,SEK,9.289435761
20000825,USD,SIT,231.530429
20000825,USD,SKK,47.24531648
20000825,USD,CHF,1.713002993
20000825,USD,ISK,80.14632524
20000825,USD,NOK,8.974060525
20000825,USD,TRL,648536.7476
20000825,USD,AUD,1.743819976
20000825,USD,CAD,1.481099656
20000825,USD,HKD,7.800798138
20000825,USD,KRW,1114.178029
20000825,USD,NZD,2.29930163
20000825,USD,SGD,1.721760337
20000825,USD,ZAR,6.920407937
20000824,USD,USD,1
20000824,USD,JPY,107.234798
20000824,USD,BGN,2.159675988
20000824,USD,CYP,0.6352419
20000824,USD,CZK,39.24212162
20000824,USD,DKK,8.27563249
20000824,USD,EEK,17.36196183
20000824,USD,GBP,0.675432756
20000824,USD,HUF,289.7248114
20000824,USD,LTL,3.997669774
20000824,USD,LVL,0.607856192
20000824,USD,MTL,0.446071904
20000824,USD,PLN,4.365845539
20000824,USD,ROL,22733.02264
20000824,USD,SEK,9.280958722
20000824,USD,SIT,231.7826232
20000824,USD,SKK,47.17931647
20000824,USD,CHF,1.718708389
20000824,USD,ISK,80.37061696
20000824,USD,NOK,8.989680426
20000824,USD,TRL,648444.2965
20000824,USD,AUD,1.746782068
20000824,USD,CAD,1.484132268
20000824,USD,HKD,7.797381269
20000824,USD,KRW,1113.781625
20000824,USD,NZD,2.300155348
20000824,USD,SGD,1.721482468
20000824,USD,ZAR,6.962827341
20000823,USD,USD,1
20000823,USD,JPY,107.3110563
20000823,USD,BGN,2.182215743
20000823,USD,CYP,0.641859161
20000823,USD,CZK,39.61986993
20000823,USD,DKK,8.361628168
20000823,USD,EEK,17.54496524
20000823,USD,GBP,0.675824176
20000823,USD,HUF,292.7225835
20000823,USD,LTL,3.99876654
20000823,USD,LVL,0.608880915
20000823,USD,MTL,0.447633999
20000823,USD,PLN,4.34548105
20000823,USD,ROL,22653.06122
20000823,USD,SEK,9.36981386
20000823,USD,SIT,234.1218883
20000823,USD,SKK,47.79546984
20000823,USD,CHF,1.74086118
20000823,USD,ISK,80.69073783
20000823,USD,NOK,9.029490917
20000823,USD,TRL,651417.3582
20000823,USD,AUD,1.75588697
20000823,USD,CAD,1.484301413
20000823,USD,HKD,7.799170218
20000823,USD,KRW,1114.689392
20000823,USD,NZD,2.322830231
20000823,USD,SGD,1.719443821
20000823,USD,ZAR,7.005494505
20000822,USD,USD,1
20000822,USD,JPY,108.4150691
20000822,USD,BGN,2.169081587
20000822,USD,CYP,0.637995988
20000822,USD,CZK,39.47614802
20000822,USD,DKK,8.312416407
20000822,USD,EEK,17.43936692
20000822,USD,GBP,0.672982613
20000822,USD,HUF,290.8827463
20000822,USD,LTL,3.999777084
20000822,USD,LVL,0.609005796
20000822,USD,MTL,0.446500223
20000822,USD,PLN,4.330138208
20000822,USD,ROL,22613.68703
20000822,USD,SEK,9.343513152
20000822,USD,SIT,232.6512483
20000822,USD,SKK,47.41083371
20000822,USD,CHF,1.739634418
20000822,USD,ISK,80.32768614
20000822,USD,NOK,8.965113687
20000822,USD,TRL,649462.7731
20000822,USD,AUD,1.708426215
20000822,USD,CAD,1.478377173
20000822,USD,HKD,7.799598752
20000822,USD,KRW,1114.210878
20000822,USD,NZD,2.239411502
20000822,USD,SGD,1.717008471
20000822,USD,ZAR,6.97748551
20000821,USD,USD,1
20000821,USD,JPY,108.2012634
20000821,USD,BGN,2.156932284
20000821,USD,CYP,0.634611548
20000821,USD,CZK,39.30289261
20000821,USD,DKK,8.264656988
20000821,USD,EEK,17.34079574
20000821,USD,GBP,0.670619528
20000821,USD,HUF,289.2053641
20000821,USD,LTL,4.001329935
20000821,USD,LVL,0.608001773
20000821,USD,MTL,0.4447523
20000821,USD,PLN,4.330599579
20000821,USD,ROL,22554.58273
20000821,USD,SEK,9.322841627
20000821,USD,SIT,231.3947689
20000821,USD,SKK,47.01872991
20000821,USD,CHF,1.728693339
20000821,USD,ISK,80.32805054
20000821,USD,NOK,8.914440873
20000821,USD,TRL,647834.4231
20000821,USD,AUD,1.697329048
20000821,USD,CAD,1.472680927
20000821,USD,HKD,7.802837194
20000821,USD,KRW,1115.072592
20000821,USD,NZD,2.217665965
20000821,USD,SGD,1.717943034
20000821,USD,ZAR,6.949019173
20000818,USD,USD,1
20000818,USD,JPY,108.9295497
20000818,USD,BGN,2.132244987
20000818,USD,CYP,0.627884299
20000818,USD,CZK,38.79697601
20000818,USD,DKK,8.169716227
20000818,USD,EEK,17.14320149
20000818,USD,GBP,0.668237099
20000818,USD,HUF,285.898981
20000818,USD,LTL,4.00021913
20000818,USD,LVL,0.606771119
20000818,USD,MTL,0.441656623
20000818,USD,PLN,4.317629013
20000818,USD,ROL,22499.17826
20000818,USD,SEK,9.198531829
20000818,USD,SIT,228.697491
20000818,USD,SKK,46.43146708
20000818,USD,CHF,1.711624849
20000818,USD,ISK,79.85099156
20000818,USD,NOK,8.832036814
20000818,USD,TRL,643376.7941
20000818,USD,AUD,1.688616194
20000818,USD,CAD,1.475621782
20000818,USD,HKD,7.801358606
20000818,USD,KRW,1115.361017
20000818,USD,NZD,2.219020489
20000818,USD,SGD,1.720390051
20000818,USD,ZAR,6.922866221
20000817,USD,USD,1
20000817,USD,JPY,108.4463895
20000817,USD,BGN,2.129212254
20000817,USD,CYP,0.626991247
20000817,USD,CZK,38.76367615
20000817,USD,DKK,8.161487965
20000817,USD,EEK,17.11881838
20000817,USD,GBP,0.666958425
20000817,USD,HUF,285.4595186
20000817,USD,LTL,3.992778993
20000817,USD,LVL,0.604923414
20000817,USD,MTL,0.441466083
20000817,USD,PLN,4.31345733
20000817,USD,ROL,22459.5186
20000817,USD,SEK,9.221006565
20000817,USD,SIT,228.3099562
20000817,USD,SKK,46.38949672
20000817,USD,CHF,1.709956236
20000817,USD,ISK,79.63894967
20000817,USD,NOK,8.851203501
20000817,USD,TRL,642753.8293
20000817,USD,AUD,1.6904814
20000817,USD,CAD,1.477571116
20000817,USD,HKD,7.786652079
20000817,USD,KRW,1112.73523
20000817,USD,NZD,2.217067834
20000817,USD,SGD,1.714113786
20000817,USD,ZAR,6.92833698
20000816,USD,USD,1
20000816,USD,JPY,108.5207231
20000816,USD,BGN,2.145171958
20000816,USD,CYP,0.63143739
20000816,USD,CZK,39.00242504
20000816,USD,DKK,8.221671076
20000816,USD,EEK,17.24713404
20000816,USD,GBP,0.667107584
20000816,USD,HUF,287.6432981
20000816,USD,LTL,4.002425044
20000816,USD,LVL,0.606812169
20000816,USD,MTL,0.442901235
20000816,USD,PLN,4.343364198
20000816,USD,ROL,22391.97531
20000816,USD,SEK,9.249889771
20000816,USD,SIT,230.0953483
20000816,USD,SKK,46.73941799
20000816,USD,CHF,1.718474427
20000816,USD,ISK,79.90520282
20000816,USD,NOK,8.927469136
20000816,USD,TRL,644968.0335
20000816,USD,AUD,1.70271164
20000816,USD,CAD,1.481591711
20000816,USD,HKD,7.80632716
20000816,USD,KRW,1116.071429
20000816,USD,NZD,2.228395062
20000816,USD,SGD,1.718143739
20000816,USD,ZAR,6.962632275
20000815,USD,USD,1
20000815,USD,JPY,109.431893
20000815,USD,BGN,2.134349638
20000815,USD,CYP,0.628054398
20000815,USD,CZK,38.78043431
20000815,USD,DKK,8.181838122
20000815,USD,EEK,17.16012283
20000815,USD,GBP,0.664509761
20000815,USD,HUF,286.0824742
20000815,USD,LTL,4.003838561
20000815,USD,LVL,0.606821671
20000815,USD,MTL,0.441434525
20000815,USD,PLN,4.347992981
20000815,USD,ROL,22342.619
20000815,USD,SEK,9.152774731
20000815,USD,SIT,228.7024567
20000815,USD,SKK,46.6549682
20000815,USD,CHF,1.709914455
20000815,USD,ISK,79.71046282
20000815,USD,NOK,8.898881334
20000815,USD,TRL,643133.3626
20000815,USD,AUD,1.711669226
20000815,USD,CAD,1.487606931
20000815,USD,HKD,7.806097828
20000815,USD,KRW,1117.076113
20000815,USD,NZD,2.225707392
20000815,USD,SGD,1.721539811
20000815,USD,ZAR,6.929370476
20000814,USD,USD,1
20000814,USD,JPY,109.3996227
20000814,USD,BGN,2.159693708
20000814,USD,CYP,0.635456664
20000814,USD,CZK,39.14104983
20000814,USD,DKK,8.278770392
20000814,USD,EEK,17.36388858
20000814,USD,GBP,0.664077239
20000814,USD,HUF,289.479525
20000814,USD,LTL,4.00122073
20000814,USD,LVL,0.608034624
20000814,USD,MTL,0.444012873
20000814,USD,PLN,4.362112973
20000814,USD,ROL,22314.9484
20000814,USD,SEK,9.218177783
20000814,USD,SIT,231.4200422
20000814,USD,SKK,47.20896682
20000814,USD,CHF,1.724669848
20000814,USD,ISK,80.16868272
20000814,USD,NOK,8.955720786
20000814,USD,TRL,645742.9808
20000814,USD,AUD,1.728443014
20000814,USD,CAD,1.48307624
20000814,USD,HKD,7.801242925
20000814,USD,KRW,1116.690711
20000814,USD,NZD,2.235046055
20000814,USD,SGD,1.716013761
20000814,USD,ZAR,6.905781822
20000811,USD,USD,1
20000811,USD,JPY,108.7494525
20000811,USD,BGN,2.13107753
20000811,USD,CYP,0.627540517
20000811,USD,CZK,38.65308804
20000811,USD,DKK,8.169513798
20000811,USD,EEK,17.13381516
20000811,USD,GBP,0.663710031
20000811,USD,HUF,285.5562856
20000811,USD,LTL,4.00043802
20000811,USD,LVL,0.606000876
20000811,USD,MTL,0.440976785
20000811,USD,PLN,4.332238283
20000811,USD,ROL,22277.70477
20000811,USD,SEK,9.157906264
20000811,USD,SIT,228.3604906
20000811,USD,SKK,46.86925099
20000811,USD,CHF,1.700722733
20000811,USD,ISK,79.7087166
20000811,USD,NOK,8.891261498
20000811,USD,TRL,641274.6386
20000811,USD,AUD,1.719448095
20000811,USD,CAD,1.483245729
20000811,USD,HKD,7.797415681
20000811,USD,KRW,1115.44021
20000811,USD,NZD,2.210687692
20000811,USD,SGD,1.713425318
20000811,USD,ZAR,6.931121332
20000810,USD,USD,1
20000810,USD,JPY,108.4376038
20000810,USD,BGN,2.154910863
20000810,USD,CYP,0.634049385
20000810,USD,CZK,39.07983612
20000810,USD,DKK,8.257557303
20000810,USD,EEK,17.32543461
20000810,USD,GBP,0.666371387
20000810,USD,HUF,288.7498616
20000810,USD,LTL,4.00398627
20000810,USD,LVL,0.607241723
20000810,USD,MTL,0.443915403
20000810,USD,PLN,4.363525634
20000810,USD,ROL,22236.74012
20000810,USD,SEK,9.223231093
20000810,USD,SIT,230.9144059
20000810,USD,SKK,47.61377478
20000810,USD,CHF,1.710663271
20000810,USD,ISK,79.94684974
20000810,USD,NOK,8.954711549
20000810,USD,TRL,644889.8239
20000810,USD,AUD,1.725722511
20000810,USD,CAD,1.48289226
20000810,USD,HKD,7.805226442
20000810,USD,KRW,1115.258554
20000810,USD,NZD,2.217583878
20000810,USD,SGD,1.717971432
20000810,USD,ZAR,6.967002547
20000809,USD,USD,1
20000809,USD,JPY,107.8903377
20000809,USD,BGN,2.168839853
20000809,USD,CYP,0.637924886
20000809,USD,CZK,39.33689959
20000809,USD,DKK,8.310264126
20000809,USD,EEK,17.43742338
20000809,USD,GBP,0.666220885
20000809,USD,HUF,290.5159924
20000809,USD,LTL,4.001337345
20000809,USD,LVL,0.607043352
20000809,USD,MTL,0.445224563
20000809,USD,PLN,4.365763959
20000809,USD,ROL,22159.81277
20000809,USD,SEK,9.26390282
20000809,USD,SIT,232.4277276
20000809,USD,SKK,47.30859244
20000809,USD,CHF,1.721052045
20000809,USD,ISK,80.38560125
20000809,USD,NOK,8.990304246
20000809,USD,TRL,646276.6076
20000809,USD,AUD,1.727738772
20000809,USD,CAD,1.487908169
20000809,USD,HKD,7.79950964
20000809,USD,KRW,1114.866823
20000809,USD,NZD,2.212749359
20000809,USD,SGD,1.722612281
20000809,USD,ZAR,6.990081355
20000808,USD,USD,1
20000808,USD,JPY,108.5442688
20000808,USD,BGN,2.151099812
20000808,USD,CYP,0.632961203
20000808,USD,CZK,39.04940864
20000808,USD,DKK,8.244832541
20000808,USD,EEK,17.29479385
20000808,USD,GBP,0.662761136
20000808,USD,HUF,288.0955013
20000808,USD,LTL,4.000221068
20000808,USD,LVL,0.60672046
20000808,USD,MTL,0.436940422
20000808,USD,PLN,4.376257323
20000808,USD,ROL,22122.25047
20000808,USD,SEK,9.233447552
20000808,USD,SIT,230.499171
20000808,USD,SKK,46.87962861
20000808,USD,CHF,1.706643086
20000808,USD,ISK,80.36918316
20000808,USD,NOK,8.971482259
20000808,USD,TRL,643157.9529
20000808,USD,AUD,1.704100807
20000808,USD,CAD,1.486901735
20000808,USD,HKD,7.796617663
20000808,USD,KRW,1115.662651
20000808,USD,NZD,2.200729524
20000808,USD,SGD,1.725654913
20000808,USD,ZAR,6.971482259
20000807,USD,USD,1
20000807,USD,JPY,108.8177015
20000807,USD,BGN,2.142448261
20000807,USD,CYP,0.630559225
20000807,USD,CZK,38.89035667
20000807,USD,DKK,8.210149714
20000807,USD,EEK,17.22435051
20000807,USD,GBP,0.664024659
20000807,USD,HUF,286.9110524
20000807,USD,LTL,4.000770586
20000807,USD,LVL,0.60667107
20000807,USD,MTL,0.442095993
20000807,USD,PLN,4.396411273
20000807,USD,ROL,22079.48041
20000807,USD,SEK,9.216754734
20000807,USD,SIT,229.5712241
20000807,USD,SKK,46.66996918
20000807,USD,CHF,1.70343461
20000807,USD,ISK,79.88771466
20000807,USD,NOK,8.910722149
20000807,USD,TRL,641864.8173
20000807,USD,AUD,1.706516953
20000807,USD,CAD,1.494385733
20000807,USD,HKD,7.798767063
20000807,USD,KRW,1117.437252
20000807,USD,NZD,2.200792602
20000807,USD,SGD,1.726772347
20000807,USD,ZAR,6.956516953
20000804,USD,USD,1
20000804,USD,JPY,108.5372605
20000804,USD,BGN,2.155021592
20000804,USD,CYP,0.634304064
20000804,USD,CZK,39.11748422
20000804,USD,DKK,8.257114384
20000804,USD,EEK,17.32543461
20000804,USD,GBP,0.66526409
20000804,USD,HUF,288.5616211
20000804,USD,LTL,4.002657513
20000804,USD,LVL,0.607906101
20000804,USD,MTL,0.443915403
20000804,USD,PLN,4.413464733
20000804,USD,ROL,22048.49961
20000804,USD,SEK,9.313475806
20000804,USD,SIT,230.8683424
20000804,USD,SKK,46.94496734
20000804,USD,CHF,1.712324217
20000804,USD,ISK,80.60015502
20000804,USD,NOK,8.992913299
20000804,USD,TRL,642199.092
20000804,USD,AUD,1.718192891
20000804,USD,CAD,1.486435611
20000804,USD,HKD,7.801904551
20000804,USD,KRW,1115.934005
20000804,USD,NZD,2.205071421
20000804,USD,SGD,1.721736242
20000804,USD,ZAR,6.992691839
20000803,USD,USD,1
20000803,USD,JPY,108.3850244
20000803,USD,BGN,2.155848471
20000803,USD,CYP,0.634514843
20000803,USD,CZK,39.14709792
20000803,USD,DKK,8.260965884
20000803,USD,EEK,17.33119185
20000803,USD,GBP,0.672352681
20000803,USD,HUF,288.6021267
20000803,USD,LTL,4.00664599
20000803,USD,LVL,0.60899424
20000803,USD,MTL,0.444949047
20000803,USD,PLN,4.407399202
20000803,USD,ROL,22011.51972
20000803,USD,SEK,9.34758529
20000803,USD,SIT,229.2392556
20000803,USD,SKK,46.95945946
20000803,USD,CHF,1.708573327
20000803,USD,ISK,80.12848915
20000803,USD,NOK,9.036885246
20000803,USD,TRL,642830.0842
20000803,USD,AUD,1.71577315
20000803,USD,CAD,1.481169694
20000803,USD,HKD,7.809370846
20000803,USD,KRW,1116.393443
20000803,USD,NZD,2.209680992
20000803,USD,SGD,1.728843598
20000803,USD,ZAR,7.007421356
20000802,USD,USD,1
20000802,USD,JPY,109.1664844
20000802,USD,BGN,2.12885583
20000802,USD,CYP,0.626919711
20000802,USD,CZK,38.7114417
20000802,USD,DKK,8.156639685
20000802,USD,EEK,17.11507329
20000802,USD,GBP,0.671953621
20000802,USD,HUF,284.9595275
20000802,USD,LTL,4.001312623
20000802,USD,LVL,0.60741632
20000802,USD,MTL,0.442025815
20000802,USD,PLN,4.371034785
20000802,USD,ROL,21964.55918
20000802,USD,SEK,9.25125793
20000802,USD,SIT,228.0425509
20000802,USD,SKK,46.40669438
20000802,USD,CHF,1.689892802
20000802,USD,ISK,78.68081383
20000802,USD,NOK,8.947713848
20000802,USD,TRL,638800.0438
20000802,USD,AUD,1.717457887
20000802,USD,CAD,1.481513892
20000802,USD,HKD,7.799278057
20000802,USD,KRW,1115.762415
20000802,USD,NZD,2.207066287
20000802,USD,SGD,1.727849486
20000802,USD,ZAR,7.014001313
20000801,USD,USD,1
20000801,USD,JPY,109.6286701
20000801,USD,BGN,2.100712435
20000801,USD,CYP,0.61916019
20000801,USD,CZK,38.23510363
20000801,USD,DKK,8.049978411
20000801,USD,EEK,16.88968048
20000801,USD,GBP,0.666234888
20000801,USD,HUF,281.1420553
20000801,USD,LTL,4.001295337
20000801,USD,LVL,0.605138169
20000801,USD,MTL,0.438147668
20000801,USD,PLN,4.355785838
20000801,USD,ROL,21928.97237
20000801,USD,SEK,9.147236615
20000801,USD,SIT,224.9164508
20000801,USD,SKK,45.88190846
20000801,USD,CHF,1.668825561
20000801,USD,ISK,78.27072539
20000801,USD,NOK,8.849848877
20000801,USD,TRL,635370.2504
20000801,USD,AUD,1.723337651
20000801,USD,CAD,1.488989637
20000801,USD,HKD,7.799114853
20000801,USD,KRW,1115.813903
20000801,USD,NZD,2.197322971
20000801,USD,SGD,1.732512953
20000801,USD,ZAR,6.959520725
20000731,USD,USD,1
20000731,USD,JPY,109.3151574
20000731,USD,BGN,2.105593422
20000731,USD,CYP,0.620502002
20000731,USD,CZK,38.32521909
20000731,USD,DKK,8.067618739
20000731,USD,EEK,16.92805366
20000731,USD,GBP,0.668505896
20000731,USD,HUF,281.8457211
20000731,USD,LTL,4.006491399
20000731,USD,LVL,0.605647517
20000731,USD,MTL,0.438818565
20000731,USD,PLN,4.339500162
20000731,USD,ROL,21895.48848
20000731,USD,SEK,9.190738938
20000731,USD,SIT,225.4871795
20000731,USD,SKK,45.9093368
20000731,USD,CHF,1.674456345
20000731,USD,ISK,78.62165963
20000731,USD,NOK,8.870496592
20000731,USD,TRL,636610.4079
20000731,USD,AUD,1.729525046
20000731,USD,CAD,1.482419128
20000731,USD,HKD,7.806448123
20000731,USD,KRW,1118.262469
20000731,USD,NZD,2.205560965
20000731,USD,SGD,1.734718165
20000731,USD,ZAR,6.966352916
20000728,USD,USD,1
20000728,USD,JPY,109.195774
20000728,USD,BGN,2.097994825
20000728,USD,CYP,0.618391548
20000728,USD,CZK,38.33872359
20000728,USD,DKK,8.037516171
20000728,USD,EEK,16.86783096
20000728,USD,GBP,0.663001294
20000728,USD,HUF,280.7783527
20000728,USD,LTL,4.001724881
20000728,USD,LVL,0.603924105
20000728,USD,MTL,0.437365244
20000728,USD,PLN,4.327080638
20000728,USD,ROL,21867.18413
20000728,USD,SEK,9.118693402
20000728,USD,SIT,224.615028
20000728,USD,SKK,45.65545494
20000728,USD,CHF,1.669469599
20000728,USD,ISK,78.36351876
20000728,USD,NOK,8.822229409
20000728,USD,TRL,633872.3588
20000728,USD,AUD,1.698145752
20000728,USD,CAD,1.472940923
20000728,USD,HKD,7.799051315
20000728,USD,KRW,1116.936179
20000728,USD,NZD,2.180357913
20000728,USD,SGD,1.733290211
20000728,USD,ZAR,6.937365244
20000727,USD,USD,1
20000727,USD,JPY,108.9146874
20000727,USD,BGN,2.072851209
20000727,USD,CYP,0.611545425
20000727,USD,CZK,37.90606028
20000727,USD,DKK,7.941740334
20000727,USD,EEK,16.66482054
20000727,USD,GBP,0.6601342
20000727,USD,HUF,277.4203856
20000727,USD,LTL,4.001278091
20000727,USD,LVL,0.602407072
20000727,USD,MTL,0.43412504
20000727,USD,PLN,4.289487698
20000727,USD,ROL,21830.86591
20000727,USD,SEK,8.990840345
20000727,USD,SIT,221.8268186
20000727,USD,SKK,45.30620939
20000727,USD,CHF,1.654169773
20000727,USD,ISK,77.78251145
20000727,USD,NOK,8.728299073
20000727,USD,TRL,630627.3299
20000727,USD,AUD,1.693258068
20000727,USD,CAD,1.466929385
20000727,USD,HKD,7.797955054
20000727,USD,KRW,1114.559591
20000727,USD,NZD,2.171370753
20000727,USD,SGD,1.734050485
20000727,USD,ZAR,6.933965279
20000726,USD,USD,1
20000726,USD,JPY,109.0841321
20000726,USD,BGN,2.072523962
20000726,USD,CYP,0.611522897
20000726,USD,CZK,37.97976571
20000726,USD,DKK,7.938764643
20000726,USD,EEK,16.66304579
20000726,USD,GBP,0.659105431
20000726,USD,HUF,277.2204473
20000726,USD,LTL,4.003194888
20000726,USD,LVL,0.602981896
20000726,USD,MTL,0.433972311
20000726,USD,PLN,4.297763578
20000726,USD,ROL,21769.96805
20000726,USD,SEK,8.939297125
20000726,USD,SIT,220.743557
20000726,USD,SKK,45.30777423
20000726,USD,CHF,1.652715655
20000726,USD,ISK,78.46645367
20000726,USD,NOK,8.714057508
20000726,USD,TRL,630854.1001
20000726,USD,AUD,1.694249201
20000726,USD,CAD,1.466666667
20000726,USD,HKD,7.802449414
20000726,USD,KRW,1115.953142
20000726,USD,NZD,2.167518637
20000726,USD,SGD,1.742917998
20000726,USD,ZAR,6.953248136
20000725,USD,USD,1
20000725,USD,JPY,109.2242295
20000725,USD,BGN,2.068225292
20000725,USD,CYP,0.610255048
20000725,USD,CZK,37.89585547
20000725,USD,DKK,7.922210414
20000725,USD,EEK,16.62763018
20000725,USD,GBP,0.658979809
20000725,USD,HUF,276.6206164
20000725,USD,LTL,3.999256111
20000725,USD,LVL,0.602337938
20000725,USD,MTL,0.433581296
20000725,USD,PLN,4.292561105
20000725,USD,ROL,21735.38789
20000725,USD,SEK,8.91392136
20000725,USD,SIT,221.0312434
20000725,USD,SKK,45.13496281
20000725,USD,CHF,1.651222104
20000725,USD,ISK,78.2890542
20000725,USD,NOK,8.680127524
20000725,USD,TRL,629460.1488
20000725,USD,AUD,1.707970244
20000725,USD,CAD,1.466843783
20000725,USD,HKD,7.796811902
20000725,USD,KRW,1115.504782
20000725,USD,NZD,2.165249734
20000725,USD,SGD,1.745377258
20000725,USD,ZAR,6.954622742
20000724,USD,USD,1
20000724,USD,JPY,108.9155594
20000724,USD,BGN,2.085726532
20000724,USD,CYP,0.615034291
20000724,USD,CZK,38.11615945
20000724,USD,DKK,7.989605658
20000724,USD,EEK,16.76660952
20000724,USD,GBP,0.659129876
20000724,USD,HUF,278.9434205
20000724,USD,LTL,3.997856837
20000724,USD,LVL,0.60222889
20000724,USD,MTL,0.435597943
20000724,USD,PLN,4.302186027
20000724,USD,ROL,21708.10116
20000724,USD,SEK,9.024860694
20000724,USD,SIT,222.7403558
20000724,USD,SKK,45.53579083
20000724,USD,CHF,1.666845264
20000724,USD,ISK,78.75053579
20000724,USD,NOK,8.777861123
20000724,USD,TRL,631070.5101
20000724,USD,AUD,1.704350622
20000724,USD,CAD,1.468066867
20000724,USD,HKD,7.792756108
20000724,USD,KRW,1113.512645
20000724,USD,NZD,2.164059151
20000724,USD,SGD,1.744642092
20000724,USD,ZAR,6.910522932
20000721,USD,USD,1
20000721,USD,JPY,108.4374666
20000721,USD,BGN,2.078927694
20000721,USD,CYP,0.613040692
20000721,USD,CZK,38.01666133
20000721,USD,DKK,7.962191605
20000721,USD,EEK,16.71109687
20000721,USD,GBP,0.660578874
20000721,USD,HUF,278.0091851
20000721,USD,LTL,3.995834668
20000721,USD,LVL,0.601089394
20000721,USD,MTL,0.434903343
20000721,USD,PLN,4.293282068
20000721,USD,ROL,21675.74495
20000721,USD,SEK,8.958667094
20000721,USD,SIT,222.0018157
20000721,USD,SKK,45.42667948
20000721,USD,CHF,1.656627149
20000721,USD,ISK,78.60728399
20000721,USD,NOK,8.740254192
20000721,USD,TRL,629384.8126
20000721,USD,AUD,1.702979814
20000721,USD,CAD,1.472070917
20000721,USD,HKD,7.789490548
20000721,USD,KRW,1111.727011
20000721,USD,NZD,2.150806365
